Date,TF_IDF
2018.01.18,"[0.03543437500796178, 0.024797006358163617, 0.024984048419531567, 0.030685219479772714, 0.042970870052044564, 0.10841843074904749, 0.14567419946870075, 0.0945434396225597, 0.08699195336251307, 0.18142382039215707, 0.09057672189672006, 0.16271560029166054, 0.032231358578898396, 0.05654702802218507, 0.028324123970147653, 0.11282944043762877, 0.08193668181970616, 0.03933974272391859, 0.11497901744995435, 0.08051356732965073, 0.564147202188144, 0.2669519617984128, 0.04677240704218818, 0.08901894435668015, 0.03327237451486353, 0.09013265716949961, 0.12431938530746418, 0.07903896435952402, 0.07133560477614602, 0.134542161778383, 0.11645808566792876, 0.04624879554145794, 0.03977986943911441, 0.09496907619067438, 0.04372854895945049, 0.12619437747369322, 0.033570277049149756, 0.046328225160823626, 0.042526932438030164, 0.05013909662420853, 0.04714539759635808, 0.17753287483521066, 0.08382743028228154, 0.05345937736078578, 0.1019450235986542, 0.12311186105764439, 0.1867589327597413, 0.08014518543987041, 0.19028191348166287, 0.046130398260543305, 0.3264850396534157, 0.1276129639242628, 0.14044024881977615, 0.07048863321183749, 0.07570650661371309, 0.06405031678758097, 0.14210747408434335]"
2018.01.18,"[0.04535742285158423, 0.14813298487000848, 0.08368297191901472, 0.12151398189426502, 0.1392606911862829, 0.2576711781297045, 0.0909289621942483, 0.3302134305832469, 0.38585822632238875, 0.06766547387012065, 0.7648965054052912, 0.08371049595007847, 0.07479689205369856]"
2018.01.18,"[0.04344301275926043, 0.0916504102798808, 0.1305179367937768, 0.10403713018039515, 0.10326928027600148, 0.0885802526034597, 0.09238222574482205, 0.24588176119412516, 0.05927437112578709, 0.11809237924728593, 0.08159534599064203, 0.23521647715929855, 0.14923286380479525, 0.1279240410139463, 0.6072935200770958, 0.414086163181899, 0.14597530778406737, 0.19843236163334488, 0.1735099442776975, 0.3538494101278022]"
2018.01.18,"[0.07181138872611528, 0.14855397524760575, 0.20823985736568648, 0.27695257171373483, 0.43212263670259915, 0.08202581583310056, 0.05932154494876988, 0.07772162759924359, 0.08166028407998613, 0.10329288887942437, 0.3307798929938825, 0.37990970955115927, 0.39745955349202083, 0.43827444902350704, 0.1689592665965494]"
2018.01.18,"[0.22001575208059848, 0.14371006122090768, 0.1022253731461234, 0.08118438326333859, 0.22913120982423568, 0.15335862127823582, 0.06704561697553532, 0.294714607157637, 0.10241366457516872, 0.10819971204440258, 0.1973645822572687, 0.033775668656121444, 0.07354119186620507, 0.15170588317766895, 0.14471207481627157, 0.08332589534639707, 0.062186533523040294, 0.05624670456179678, 0.1969353969532865, 0.12932485242770175, 0.17454110489763933, 0.1881551496541028, 0.09839517044573455, 0.16936735551257762, 0.07779866085234906, 0.10706192077800879, 0.1107693264699626, 0.2327159889632903, 0.5943795643118807, 0.09076659917292457, 0.1252612672039887]"
2018.01.11,"[0.04854282111020969, 0.0842566590807039, 0.1300477653852536, 0.35808703806058967, 0.14904080511937132, 0.33471383202427296, 0.18384474717821322, 0.20580638502422935, 0.09447093613779595, 0.12409901071910055, 0.04484486806634078, 0.16458396782863877, 0.10779391405587506, 0.17670196498423107, 0.4151330840747227, 0.14880028435716564, 0.20207285681464857, 0.0890863314353993, 0.11431671017188401, 0.08004978947862636, 0.1631468084559443, 0.09696823467116178, 0.14150540212249296, 0.16585186444295982, 0.06947235515698001, 0.22512970332628648, 0.1338753767045503, 0.11367847829983459, 0.10329556380796724, 0.1380654820430082, 0.12845871561737332, 0.16175237358418967, 0.18360405991519768]"
2018.01.11,"[0.15600098625036427, 0.11678163767657276, 0.22565574429143884, 0.6229354821978639, 0.35213674148668855, 0.2483864408684541, 0.2628433125963349, 0.3843566787417879, 0.3471942385689736]"
2018.01.11,"[0.10002921580081184, 0.09227532706532543, 0.3071192509509248, 0.3448621378953068, 0.23352728292846583, 0.11106215547947905, 0.26451454320601336, 0.17685413343865855, 0.20001999852248853, 0.207757179426619, 0.3924497659895402, 0.16495369414949285, 0.2312494006015463, 0.21285483635067315, 0.33871943139715643, 0.34957154334391866]"
2018.01.11,"[0.2672847359921603, 0.15916603513517485, 0.28438532756035567, 0.17849359552239422, 0.09562171700179811, 0.09095751045437453, 0.05113858511493562, 0.30565033788786894, 0.2069083045034325, 0.08904441369977444, 0.11908339753256485, 0.06852660099648163, 0.5442467916861217, 0.5332193609164808, 0.09324846812736422, 0.13489462910472816]"
2018.01.11,"[0.19617601612428906, 0.09114877576255957, 0.07635704504675783, 0.1573112441767461, 0.10359467227463987, 0.10873889106157165, 0.11885171971282274, 0.06163200611262065, 0.10267547793770368, 0.07241148447525274, 0.1539334903395547, 0.2048523804568001, 0.07837551066595398, 0.1337066852548019, 0.3996141560616334, 0.1123034018523624, 0.11616635634881887, 0.21641212816544264, 0.16949136080514124, 0.11159275712461748, 0.10574814807001291, 0.09004812055317624, 0.12473499772474919, 0.6593249051927912, 0.18251412485264074]"
2018.01.11,"[0.04815674186891006, 0.05242509726943916, 0.17769524916411716, 0.08358653430698162, 0.10799721328983287, 0.18481928470362777, 0.11068390917612937, 0.12311200479713967, 0.1155083313026932, 0.1168643920406606, 0.614508293288771, 0.07184157638901358, 0.14761681995242174, 0.11132965107198668, 0.11235698267263108, 0.1432486436991136, 0.19291747482967744, 0.16244386839841987, 0.16306860044027724, 0.12743703532913295, 0.19025753764642026, 0.17631916703941258, 0.4819830513463157]"
2018.01.11,"[0.6366333392159621, 0.09859912308274707, 0.09878073523261252, 0.57109035083715, 0.08508480008161716, 0.039209008254046614, 0.11282421826764873, 0.0684550500172088, 0.07833027718308196, 0.149142906535092, 0.14463564437515525, 0.09841831157684684, 0.351151936211993, 0.12071416102763334, 0.128566458984459, 0.09740850217145414]"
2018.01.11,"[0.14015587003850616, 0.19727861333936839, 0.3052832598014684, 0.5272910955583944, 0.32871823682977275, 0.1457991841042898, 0.21697076169052085, 0.2738131062265129, 0.25574910705601167, 0.27751269431113185, 0.27043912586476987, 0.3213759180465507]"
2018.01.11,"[0.03636993669174077, 0.09898393219469526, 0.033550675937102786, 0.0315639808991063, 0.027707616634258567, 0.17051338488640422, 0.18145798594714316, 0.03039201133459321, 0.08359300511833655, 0.04245445906931525, 0.10921797172164731, 0.03428697341135777, 0.10279810722294344, 0.035390423217682265, 0.03782982753887277, 0.09297921011047414, 0.05701541120628708, 0.0458215299353195, 0.08399826046467884, 0.06165596017599516, 0.020190718937957222, 0.17447321117709383, 0.33097784249044226, 0.03867514505082407, 0.05425769027763381, 0.0721317550584758, 0.07775796524148255, 0.08569672040391667, 0.05111114441758994, 0.03215147487332637, 0.04663298667526368, 0.10135944619971336, 0.035619678248080426, 0.03715841661681437, 0.08799159240465627, 0.038506980795336265, 0.03770946384506227, 0.03715841661681437, 0.039944982209622386, 0.3272665472079685, 0.2266172558439502, 0.03940835942694651, 0.040710661088965414, 0.0475886490377933, 0.03601459443153421, 0.08960950409287527, 0.06712342207141597, 0.2176727753568705, 0.157960940084363, 0.17836505351784698, 0.0580022265464006, 0.2002395509965601, 0.088431971469843, 0.06399135748484495, 0.06435184254795162, 0.059976031654915093, 0.09452310639036862, 0.045413930221473615, 0.10897786146667514, 0.09946776428555747, 0.0520803290391602, 0.2908100775221807, 0.11320102863011557, 0.03985439937711929, 0.060231352840555176, 0.1038899553701696, 0.05205105721294942, 0.0627018037599795, 0.07917083833522613, 0.06538308952102068, 0.0529150890076306, 0.12673855102834047, 0.04794295601128774, 0.05384148263363624, 0.04823163651698901, 0.037510671786292776, 0.04216871243853864, 0.10030399684173627, 0.09503727374220163, 0.06329184102867104, 0.16756516133085353, 0.09407241931320197, 0.06261910699280052, 0.06809198413392366, 0.0625367975655291, 0.06462714369681175, 0.06408078785900177, 0.051545068454120394, 0.0912017582372338, 0.06658171518559425, 0.06372576506520149, 0.04852513863132435, 0.06303653827298628, 0.05781292815656108, 0.08578459462323651, 0.05683639746203689, 0.07815288142493633]"
2018.01.11,"[0.10108379531310215, 0.0880346567644303, 0.03729926381546304, 0.030803364572337327, 0.027080671037399705, 0.23526410743964982, 0.045338483372866036, 0.09310713650396699, 0.16263236319120514, 0.047197858902687406, 0.060710400414473537, 0.15313263109253392, 0.05714182522323764, 0.18089346885557822, 0.20563418114538723, 0.26935932511257704, 0.05562054792034334, 0.0981220558200162, 0.12898885623553455, 0.030159927440464956, 0.08019097339327047, 0.06372195746937084, 0.061971254008257835, 0.051843249768333384, 0.11268424907682534, 0.039599433957389, 0.04131009422742286, 0.24255450282968383, 0.0419895008310509, 0.049188411208790576, 0.14840809472636243, 0.04203415559343834, 0.02544586880251667, 0.04760978726657294, 0.13335420314601376, 0.03502803031967657, 0.23240668413539528, 0.0807692421758405, 0.2211624223712542, 0.057899218962665804, 0.1679470331154442, 0.06728387345467811, 0.06970742182760402, 0.07268828531760366, 0.041701706560997504, 0.06594685426719395, 0.11151087527890692, 0.09468796224987895, 0.07236888119985879, 0.04301978084466933, 0.2860335766093567, 0.05206610142472325, 0.10458304900622459, 0.06736544538963253, 0.1392309708449268, 0.07646607587550742, 0.07084578943998539, 0.06520109769205927, 0.05069582573093184, 0.058152613566074346, 0.06427231639978082, 0.06462433403230831, 0.07767490160887844, 0.13814554271236995, 0.13489471869255729, 0.3897699924945033]"
2018.01.11,"[0.12663889610200416, 0.04292434610289682, 0.03544880372380357, 0.12465877096760693, 0.05414883265949128, 0.14286476615083918, 0.0777663744083658, 0.29410678634524184, 0.044056620588970904, 0.03287967686129843, 0.13583429237953257, 0.042999146454042604, 0.06788198730702502, 0.059478262116655856, 0.0573994136439185, 0.10746640130250987, 0.07888192115301321, 0.20665417516688742, 0.11291979126408533, 0.14844159755709518, 0.1236941535315854, 0.061523021174373825, 0.04145340013705284, 0.0713171061134513, 0.16632318593917228, 0.06539100603542788, 0.06483905059961888, 0.09416797440143923, 0.04557140368977198, 0.16489559100350434, 0.06533623686886228, 0.15010056523066476, 0.04926538511877586, 0.04754004773215029, 0.06474242071977583, 0.1719680420896319, 0.2227904216084955, 0.1132129790777494, 0.07420737667651664, 0.04269736028854915, 0.21915917661285855, 0.11509896009815751, 0.04031058908249113, 0.09295000895398851, 0.08483860351584364, 0.047564849424413684, 0.059240665656365314, 0.06844020794341543, 0.07705929503240123, 0.06645780265774207, 0.03329675978837016, 0.0575923996508011, 0.10809855593011565, 0.06365055908240827, 0.07589226454889993, 0.06416388575911283, 0.10050475825036728, 0.07341003312437054, 0.1485227138570349, 0.060794793500340456, 0.10388351270934501, 0.05991816269727108, 0.10449951649642762, 0.06698135693902482, 0.0801141600321929, 0.26025749859014524, 0.32003541721804957, 0.0826832189278135, 0.06594616342067154, 0.05834123644940488, 0.09998789107890355, 0.10076771717497986, 0.23285718002074002, 0.09998789107890355, 0.08971019986416781]"
2018.01.11,"[0.0370627841526681, 0.06052174593442331, 0.017094908233856478, 0.14893857055817256, 0.04313027031631281, 0.29870846074308605, 0.08518545224955956, 0.043263216709465285, 0.03509168825807517, 0.03494014041223234, 0.13094551454677097, 0.036064610942432504, 0.023687616122470768, 0.04571940159869952, 0.017119685542421985, 0.12566101300073698, 0.06172605667922155, 0.044449231662726366, 0.2248553146061197, 0.07882381348314718, 0.027645649763241464, 0.02450195510781588, 0.03301818830858919, 0.14554873886831118, 0.047521345285487814, 0.10329034411509026, 0.26506399236753614, 0.07573256924786746, 0.05156820506428654, 0.07411132809656415, 0.03848905260133722, 0.04148619936958519, 0.11304602328648515, 0.03635258172122295, 0.3740992114973819, 0.045811472736780476, 0.046649155786226484, 0.1527964383331261, 0.09255813160131439, 0.04342406626610519, 0.0740359268185724, 0.13515016753571504, 0.057678754372574144, 0.04718598348268342, 0.04499939318634543, 0.0769978586917684, 0.026521315045893577, 0.11669542842274343, 0.17560373962408918, 0.127792546818857, 0.08067904316893172, 0.05446359005863012, 0.1811835466517214, 0.300804186228425, 0.13267172126711738, 0.12899510178159412, 0.2396612483323526, 0.21027447993002893, 0.05182464567900909, 0.05416676894995107, 0.13940872822544761, 0.05252700224477978, 0.07132700364075895, 0.06722895523739267, 0.08620423826351997, 0.06331453047620822, 0.05791913109458599, 0.18547386205985822]"
2018.01.11,"[0.11268599797985848, 0.020445646776655616, 0.017325167179123364, 0.1509446906084904, 0.15857385146880984, 0.0647496398312009, 0.14225741544836115, 0.13270927809873054, 0.036550381276116935, 0.07530131568291405, 0.04801335038276749, 0.06940111289724571, 0.06367679862194343, 0.041704981648963836, 0.04504793819338283, 0.04557679822989696, 0.07988552659129931, 0.028018021352993236, 0.24962778511263614, 0.09932793148723953, 0.080306563709338, 0.03346292501676888, 0.05757016231231252, 0.04149023188607815, 0.14750919976334945, 0.046870438549779625, 0.05234080391958377, 0.0735743007588261, 0.34538690253766324, 0.06655532210992178, 0.05618406873738976, 0.052742153550544145, 0.0767526450083696, 0.08250844138534845, 0.037554783318371115, 0.15602991528520396, 0.1474452500368183, 0.0346617311437262, 0.03262765495233002, 0.04569513498625512, 0.05990331005918649, 0.10340130563663326, 0.0326860588804924, 0.05129965125485462, 0.09133042163244116, 0.0685517289087506, 0.07091624111447652, 0.044228622196769506, 0.030970904345110142, 0.3254039995246298, 0.07503314974529972, 0.03424264135863352, 0.07508542033386949, 0.058455655246474926, 0.09564310508900829, 0.09121102017599575, 0.05101638344185096, 0.18661649488260595, 0.053647528544406485, 0.0675260885213087, 0.05337114241602679, 0.055606193422055195, 0.34840668800625013, 0.05179578251344782, 0.05925966086732635, 0.07992918024662547, 0.06834191148502335, 0.07228773887271776, 0.06169215888091586, 0.0484031915491496, 0.0971557410408798, 0.16025074640042283, 0.056891615805270176, 0.06834191148502335, 0.21310676070643816, 0.05061923400565587, 0.04310398781672188, 0.07032376998246043, 0.12917301275252308, 0.06919613997559833, 0.062057342328478086, 0.05618406873738976, 0.12196624640964147, 0.05323451187100642, 0.0717764654853903, 0.06312076810955485, 0.07768255826266306, 0.05011560069632563, 0.06510262660699191, 0.09693632879673256]"
2018.01.11,"[0.1892572099191786, 0.04578487872864231, 0.077594090019721, 0.032040297837531935, 0.19717681636648285, 0.047159085734198136, 0.12912790213252057, 0.21749527709583116, 0.1262965483233221, 0.03982044800112396, 0.20802740012106163, 0.040924476307674595, 0.055522810089215564, 0.08063888056383625, 0.051880292581380036, 0.13598647065563013, 0.07129719432653595, 0.0233479716738313, 0.1157080692967492, 0.1530933359010837, 0.17889133990774395, 0.09411306894883709, 0.055900299919742366, 0.027803701609372882, 0.07493506957910116, 0.264259317254184, 0.14170112405756066, 0.037179048795687474, 0.053925056126325616, 0.029302293370757595, 0.08593786692585996, 0.04360614876544644, 0.04296893346292998, 0.0436756221716231, 0.2013684726656155, 0.0730646108441071, 0.041251252418824776, 0.15436753817482407, 0.04372207008101942, 0.05198477071134044, 0.049521595617266836, 0.11121218558791675, 0.03467728644261547, 0.12601889167083175, 0.11502168645578145, 0.06022420751368998, 0.08407112041572891, 0.13090244176178445, 0.046086491055314815, 0.061859482301716534, 0.208949457072691, 0.07007055768771955, 0.06019035840849909, 0.06255230911731384, 0.0664223726435166, 0.07250657802650018, 0.09155090002116363, 0.04885228222077199, 0.19505078676243492, 0.13424182166188292, 0.21979678703957753, 0.054156856565772765, 0.05439133168468638, 0.05980947982282358, 0.12740001618803665, 0.07032724680412727, 0.318146524515542, 0.04826237282849857, 0.14082707095048433, 0.07369065768324178, 0.07231576956812517, 0.06146597993512252, 0.0824445764340724, 0.059605247435248504, 0.0824445764340724, 0.059605247435248504, 0.1337064433543344, 0.07652059540121893, 0.0837352292722236]"
2018.01.11,"[0.10115243917560615, 0.09162933360001457, 0.5670580783105051, 0.18707812350811975, 0.10129904921663838, 0.18261990963570196, 0.13304934558795403, 0.0861227785142765, 0.09693396677393479, 0.45838518585186167, 0.1290331242993205, 0.13175918065105185, 0.095418259131817, 0.09041132144910088, 0.10951966635149105, 0.14253242582353634, 0.11208791688442683, 0.16232749848120173, 0.14731265900646467, 0.14170779913563106, 0.12713508747332988, 0.151204016852366, 0.11666599605738895, 0.19056171007257164, 0.22332241843081055, 0.18291151663431313]"
2018.01.11,"[0.38283710946406, 0.1411207098451416, 0.1923990472203629, 0.18626787982427717, 0.4536627431102375, 0.5643891605221955, 0.4667184121515885, 0.14013026511756083]"
